,Dataset,File,Track_ID,Mean_rotation,nb_neighbors,nb_critical_neighbors,mean_nb_neighbors_per_frame,mean_nb_critical_neighbors_per_frame,mean_contact,is_static
10221,crowds,students003.txt,96.0,7.577460036019976,46,20,28.9,12.15,12.15,False
10222,crowds,students003.txt,97.0,4.715653911821497,52,44,28.3,17.35,7.886363636363637,False
10223,crowds,students003.txt,98.0,7.376281487304577,51,30,25.95,12.55,8.366666666666667,False
10224,crowds,students003.txt,99.0,5.465302043143528,49,19,25.15,6.9,7.2631578947368425,False
10225,crowds,students003.txt,100.0,13.119576543471311,49,24,28.8,13.05,10.875,False
10226,crowds,students003.txt,101.0,8.622827678163238,49,23,24.95,8.15,7.086956521739131,False
10227,crowds,students003.txt,102.0,13.864891458990428,46,21,28.9,13.15,12.523809523809524,False
10228,crowds,students003.txt,103.0,8.584540333803451,53,21,25.4,7.5,7.142857142857143,False
10229,crowds,students003.txt,104.0,9.030824406301429,52,23,25.6,8.55,7.434782608695652,False
10230,crowds,students003.txt,105.0,8.511171044402925,53,33,28.4,14.0,8.484848484848484,False
10231,crowds,students003.txt,106.0,27.58510692943257,49,33,28.8,15.6,9.454545454545455,False
10232,crowds,students003.txt,107.0,7.32963057630611,52,38,28.85,15.25,8.026315789473685,False
10233,crowds,students003.txt,108.0,7.184857215622391,60,52,37.1,28.75,11.057692307692308,False
10234,crowds,students003.txt,109.0,8.187148604157432,61,43,34.5,22.3,10.372093023255815,False
10235,crowds,students003.txt,110.0,23.505381015637873,62,42,29.25,17.3,8.238095238095237,False
10236,crowds,students003.txt,111.0,25.834278885060854,66,57,37.7,28.75,10.087719298245615,False
10237,crowds,students003.txt,112.0,4.492169043727759,56,35,33.3,19.8,11.314285714285715,False
10238,crowds,students003.txt,113.0,8.592484526827093,56,40,29.0,16.25,8.125,False
10239,crowds,students003.txt,114.0,41.15223413465445,61,52,37.7,27.8,10.692307692307692,False
10240,crowds,students003.txt,115.0,8.643603316200215,55,40,33.75,21.8,10.9,False
10241,crowds,students003.txt,116.0,9.211908846607486,64,40,31.95,13.65,6.825,False
10242,crowds,students003.txt,117.0,13.605376983541232,71,50,37.45,24.6,9.84,False
10243,crowds,students003.txt,118.0,4.95179512044727,68,40,33.65,18.8,9.4,False
10244,crowds,students003.txt,119.0,8.284249808751099,67,38,34.15,17.8,9.368421052631579,False
10245,crowds,students003.txt,120.0,12.012157351685763,60,45,37.1,23.5,10.444444444444445,False
10246,crowds,students003.txt,121.0,12.71917467756134,61,47,34.5,21.9,9.319148936170214,False
10247,crowds,students003.txt,122.0,15.412880859194793,60,45,37.1,22.95,10.2,False
10248,crowds,students003.txt,123.0,12.16761677099894,61,44,34.5,21.55,9.795454545454545,False
10249,crowds,students003.txt,124.0,22.608355376208998,51,21,27.3,9.85,9.380952380952381,False
10250,crowds,students003.txt,125.0,46.0799393576409,65,26,32.7,9.25,7.115384615384615,False
10251,crowds,students003.txt,126.0,0.0,73,21,37.4,7.35,7.0,False
10252,crowds,students003.txt,127.0,40.7129038487501,61,30,29.05,9.35,6.233333333333333,False
10253,crowds,students003.txt,128.0,58.4595524388078,55,21,29.55,8.15,7.761904761904762,False
10254,crowds,students003.txt,129.0,55.284641695620685,50,12,28.95,5.75,9.583333333333334,False
10255,crowds,students003.txt,130.0,76.9568828738987,52,19,29.9,7.85,8.263157894736842,False
10256,crowds,students003.txt,131.0,38.98446035585534,54,22,29.6,10.4,9.454545454545455,False
10257,crowds,students003.txt,132.0,8.02942659481078,50,28,28.95,10.75,7.678571428571429,False
10258,crowds,students003.txt,133.0,34.395992546916304,52,31,29.9,16.0,10.32258064516129,False
10259,crowds,students003.txt,134.0,124.72898043381093,54,30,29.6,11.7,7.8,False
10260,crowds,students003.txt,135.0,12.292979435599255,59,43,30.7,18.2,8.465116279069768,False
10261,crowds,students003.txt,136.0,11.061879962651059,70,54,39.2,25.2,9.333333333333334,False
10262,crowds,students003.txt,137.0,4.092186695226282,53,32,28.95,11.55,7.21875,False
10263,crowds,students003.txt,138.0,19.534335049820942,54,44,30.0,19.35,8.795454545454545,False
10264,crowds,students003.txt,139.0,40.731552538389614,55,40,29.55,16.25,8.125,False
10265,crowds,students003.txt,140.0,19.124837753515635,65,33,28.85,14.05,8.515151515151516,False
10266,crowds,students003.txt,141.0,11.954721212504204,60,47,31.0,18.95,8.063829787234043,False
10267,crowds,students003.txt,142.0,10.396083187900151,65,33,28.85,13.75,8.333333333333334,False
10268,crowds,students003.txt,143.0,12.577378152973672,60,43,31.0,18.5,8.604651162790697,False
10269,crowds,students003.txt,144.0,13.02453841549063,56,30,30.6,11.55,7.7,False
10270,crowds,students003.txt,145.0,11.932640289368475,58,35,30.95,13.35,7.628571428571429,False
10271,crowds,students003.txt,146.0,17.92342006043781,59,44,28.7,18.1,8.227272727272727,False
10272,crowds,students003.txt,147.0,9.309529864545352,60,38,30.95,14.4,7.578947368421052,False
10273,crowds,students003.txt,148.0,14.447980035147092,59,42,28.65,17.25,8.214285714285714,False
10274,crowds,students003.txt,149.0,4.3025431129228835,58,25,30.95,10.3,8.24,False
10275,crowds,students003.txt,150.0,12.104636421360016,59,30,28.7,14.7,9.8,False
10276,crowds,students003.txt,151.0,29.481307641647913,54,34,29.6,16.25,9.558823529411764,False
10277,crowds,students003.txt,152.0,26.00924748154543,59,35,30.7,14.05,8.028571428571428,False
10278,crowds,students003.txt,153.0,42.732657347185956,70,28,39.2,9.95,7.107142857142857,False
10279,crowds,students003.txt,154.0,17.280274709360146,55,26,29.1,13.7,10.538461538461538,False
10280,crowds,students003.txt,155.0,12.162596629890134,55,26,28.95,13.6,10.461538461538462,False
10281,crowds,students003.txt,156.0,11.988495599240817,58,25,28.5,9.9,7.92,False
10282,crowds,students003.txt,157.0,25.202629820807246,68,43,35.25,14.3,6.651162790697675,False
10283,crowds,students003.txt,158.0,16.858657377179014,65,36,33.85,14.9,8.277777777777779,False
10284,crowds,students003.txt,159.0,19.708561177781466,71,60,39.65,25.2,8.4,False
10285,crowds,students003.txt,160.0,41.162341017207865,63,35,31.85,18.35,10.485714285714286,False
10286,crowds,students003.txt,161.0,23.38134460056862,74,49,36.8,17.35,7.081632653061225,False
10287,crowds,students003.txt,162.0,8.453480327365583,70,38,39.2,14.85,7.815789473684211,False
10288,crowds,students003.txt,163.0,17.363334235809827,65,58,34.45,24.0,8.275862068965518,False
10289,crowds,students003.txt,164.0,13.174515349802128,70,39,39.3,15.85,8.128205128205128,False
10290,crowds,students003.txt,165.0,8.351811883119021,65,58,34.1,24.35,8.39655172413793,False
10291,crowds,students003.txt,166.0,13.017965257123592,72,44,39.6,16.05,7.295454545454546,False
10292,crowds,students003.txt,167.0,9.698357795164917,71,30,39.65,14.4,9.6,False
10293,crowds,students003.txt,168.0,8.486408309870574,63,49,31.85,20.9,8.53061224489796,False
10294,crowds,students003.txt,169.0,9.050075063380483,71,46,39.2,17.8,7.739130434782608,False
10295,crowds,students003.txt,170.0,53.749870988190025,59,43,30.65,19.9,9.255813953488373,False
10296,crowds,students003.txt,171.0,7.945251702963183,73,36,38.1,15.25,8.472222222222221,False
10297,crowds,students003.txt,172.0,10.81067746793813,73,37,38.1,15.4,8.324324324324325,False
10298,crowds,students003.txt,173.0,20.611337477007854,64,33,32.25,9.5,5.757575757575758,False
10299,crowds,students003.txt,174.0,12.775023336986331,51,34,25.45,12.9,7.588235294117647,False
10300,crowds,students003.txt,175.0,11.620786793276753,53,31,27.15,12.05,7.774193548387097,False
10301,crowds,students003.txt,176.0,9.17351535186413,51,25,26.85,11.3,9.04,False
10302,crowds,students003.txt,177.0,62.51829055385694,51,41,27.3,15.85,7.7317073170731705,False
10303,crowds,students003.txt,178.0,16.26546761885238,53,24,26.55,10.25,8.541666666666666,False
10304,crowds,students003.txt,179.0,39.84090452069505,52,41,27.6,16.25,7.926829268292683,False
10305,crowds,students003.txt,180.0,15.488940767341132,53,35,25.7,12.3,7.0285714285714285,False
10306,crowds,students003.txt,181.0,3.4984286446187793,53,32,25.7,11.4,7.125,False
10307,crowds,students003.txt,182.0,15.637448851497439,52,39,26.75,13.45,6.897435897435898,False
10308,crowds,students003.txt,183.0,14.614209764072278,56,20,29.0,9.3,9.3,False
10309,crowds,students003.txt,184.0,7.270237084650245,61,22,37.7,8.25,7.5,False
10310,crowds,students003.txt,185.0,51.77749551280519,55,13,33.75,4.75,7.3076923076923075,False
10311,crowds,students003.txt,186.0,59.279983617916876,66,48,30.5,19.0,7.916666666666667,False
10312,crowds,students003.txt,187.0,7.5150094595367065,64,38,30.3,12.05,6.342105263157895,False
10313,crowds,students003.txt,188.0,148.3108022443386,70,61,37.6,28.35,9.295081967213115,False
10314,crowds,students003.txt,189.0,27.694298287824438,62,39,37.5,11.9,6.102564102564102,False
10315,crowds,students003.txt,190.0,30.60403975806899,61,45,37.7,25.35,11.266666666666667,False
10316,crowds,students003.txt,191.0,3.6400508196407912,55,39,33.75,21.25,10.897435897435898,False
10317,crowds,students003.txt,192.0,30.482753932075227,61,47,37.7,25.7,10.936170212765957,False
10318,crowds,students003.txt,193.0,2.1824776662508545,55,40,33.75,21.25,10.625,False
10319,crowds,students003.txt,194.0,18.346525475148905,69,50,37.7,24.25,9.7,False
10320,crowds,students003.txt,195.0,5.016307695092602,55,31,32.65,18.45,11.903225806451612,False
10321,crowds,students003.txt,196.0,21.556435605491668,66,47,37.7,24.25,10.319148936170214,False
10322,crowds,students003.txt,197.0,4.96118878745788,56,36,33.3,19.7,10.944444444444445,False
10323,crowds,students003.txt,198.0,16.10883399758223,72,46,37.4,19.1,8.304347826086957,False
10324,crowds,students003.txt,199.0,23.36810338015345,64,52,29.6,17.5,6.730769230769231,False
10325,crowds,students003.txt,200.0,28.666499685385784,73,54,37.4,20.65,7.648148148148148,False
10326,crowds,students003.txt,201.0,5.228885470049112,61,32,29.05,12.8,8.0,False
10327,crowds,students003.txt,202.0,17.086538550454577,74,53,37.3,19.55,7.377358490566038,False
10328,crowds,students003.txt,203.0,9.596682520729185,56,36,33.3,18.75,10.416666666666666,False
10329,crowds,students003.txt,204.0,7.099868764365129,60,29,31.25,12.65,8.724137931034482,False
10330,crowds,students003.txt,205.0,8.7537465872722,63,32,35.1,16.75,10.46875,False
10331,crowds,students003.txt,206.0,4.898593698551118,60,29,31.25,13.4,9.241379310344827,False
10332,crowds,students003.txt,207.0,10.464327562217795,63,36,35.1,17.55,9.75,False
10333,crowds,students003.txt,208.0,6.364122943873198,60,28,31.25,13.0,9.285714285714286,False
10334,crowds,students003.txt,209.0,5.932632872816514,63,34,35.1,17.3,10.176470588235293,False
10335,crowds,students003.txt,210.0,3.5783878718139164,63,34,30.3,12.05,7.088235294117647,False
10336,crowds,students003.txt,211.0,6.517687524917157,66,33,36.25,16.55,10.030303030303031,False
10337,crowds,students003.txt,212.0,31.222676772728267,64,33,29.6,13.75,8.333333333333334,False
10338,crowds,students003.txt,213.0,15.991783607841157,64,31,29.6,13.35,8.612903225806452,False
10339,crowds,students003.txt,214.0,22.6780346294778,65,45,33.55,21.1,9.377777777777778,False
10340,crowds,students003.txt,215.0,25.217549110856396,65,44,33.55,22.0,10.0,False
10341,crowds,students003.txt,216.0,0.0,74,65,39.95,26.55,8.169230769230769,False
10342,crowds,students003.txt,217.0,161.4475241664767,63,46,30.6,22.2,9.652173913043478,False
10343,crowds,students003.txt,218.0,13.659957744166086,63,49,35.1,22.8,9.306122448979592,False
10344,crowds,students003.txt,219.0,30.503023776629984,69,55,39.15,23.85,8.672727272727272,False
10345,crowds,students003.txt,220.0,31.27784867248082,67,55,35.7,24.95,9.072727272727272,False
10346,crowds,students003.txt,221.0,0.0,68,62,38.65,26.45,8.53225806451613,True
10347,crowds,students003.txt,222.0,78.98124991400901,58,42,30.15,21.7,10.333333333333334,False
10348,crowds,students003.txt,223.0,16.813361000538052,66,55,36.75,24.6,8.945454545454545,False
10349,crowds,students003.txt,224.0,7.327483021037601,66,46,37.7,19.45,8.456521739130435,False
10350,crowds,students003.txt,225.0,6.247699253945447,65,52,37.9,23.5,9.038461538461538,False
10351,crowds,students003.txt,226.0,5.884445450389435,65,49,37.9,21.4,8.73469387755102,False
10352,crowds,students003.txt,227.0,9.635179264309581,65,55,39.1,27.0,9.818181818181818,False
10353,crowds,students003.txt,228.0,16.745614690804363,70,59,35.9,24.1,8.169491525423728,False
10354,crowds,students003.txt,229.0,9.58760591828952,67,56,39.7,26.65,9.517857142857142,False
10355,crowds,students003.txt,230.0,15.93538565741344,68,55,35.45,24.5,8.909090909090908,False
10356,crowds,students003.txt,231.0,32.73890884890301,56,34,30.25,13.15,7.735294117647059,False
10357,crowds,students003.txt,232.0,7.016141429649989,71,58,40.85,28.0,9.655172413793103,False
10358,crowds,students003.txt,233.0,32.97625271004817,64,54,34.3,25.7,9.518518518518519,False
10359,crowds,students003.txt,234.0,22.38049954653009,52,32,30.05,15.8,9.875,False
10360,crowds,students003.txt,235.0,13.47663259097382,71,57,40.85,29.15,10.228070175438596,False
10361,crowds,students003.txt,236.0,9.86488499680264,64,53,34.3,25.25,9.528301886792454,False
10362,crowds,students003.txt,237.0,22.236365120086255,52,32,30.05,15.1,9.4375,False
10363,crowds,students003.txt,238.0,23.125136835386815,71,58,40.85,26.05,8.982758620689655,False
10364,crowds,students003.txt,239.0,16.381304263436018,71,58,40.85,28.5,9.827586206896552,False
10365,crowds,students003.txt,240.0,16.8384552952905,64,54,34.3,25.4,9.407407407407407,False
10366,crowds,students003.txt,241.0,22.82507260528617,52,32,30.05,15.0,9.375,False
10367,crowds,students003.txt,242.0,22.55879336668954,76,61,41.0,29.5,9.672131147540984,False
10368,crowds,students003.txt,243.0,15.623416767073106,67,57,33.8,25.3,8.87719298245614,False
10369,crowds,students003.txt,244.0,19.481683503088433,80,61,41.35,27.9,9.147540983606557,False
10370,crowds,students003.txt,245.0,14.615177673774394,70,56,32.55,25.1,8.964285714285714,False
10371,crowds,students003.txt,246.0,16.162345833601975,79,59,41.35,25.55,8.661016949152541,False
10372,crowds,students003.txt,247.0,9.860117165278329,76,62,39.6,27.3,8.806451612903226,False
10373,crowds,students003.txt,248.0,8.45302162624027,67,51,37.2,23.6,9.254901960784315,False
10374,crowds,students003.txt,249.0,2.4760143924068063,59,45,30.45,18.05,8.022222222222222,False
10375,crowds,students003.txt,250.0,7.401786492116327,67,51,37.2,24.1,9.450980392156863,False
10376,crowds,students003.txt,251.0,11.781612224892074,59,46,30.45,19.65,8.543478260869565,False
10377,crowds,students003.txt,252.0,29.89008260051304,68,49,35.45,23.4,9.551020408163266,False
10378,crowds,students003.txt,253.0,9.480396752691517,67,53,33.8,21.65,8.169811320754716,False
10379,crowds,students003.txt,254.0,16.099148070371868,49,33,29.75,15.95,9.666666666666666,False
10380,crowds,students003.txt,255.0,11.533389849559113,70,50,33.15,19.6,7.84,False
10381,crowds,students003.txt,256.0,22.56292149707553,49,31,29.4,13.4,8.64516129032258,False
10382,crowds,students003.txt,257.0,26.838765328636107,59,50,30.45,20.95,8.38,False
10383,crowds,students003.txt,258.0,0.0,52,42,23.5,16.2,7.714285714285714,True
10384,crowds,students003.txt,259.0,0.0,48,40,27.4,21.35,10.675,True
10385,crowds,students003.txt,260.0,0.0,51,43,28.65,20.8,9.674418604651162,True
10386,crowds,students003.txt,261.0,0.0,45,38,22.85,16.55,8.710526315789474,True
10387,crowds,students003.txt,262.0,0.0,42,36,22.45,16.1,8.944444444444445,True
10388,crowds,students003.txt,263.0,94.06262634355843,38,31,22.4,15.55,10.03225806451613,False
10389,crowds,students003.txt,264.0,53.22254156003186,31,25,17.1,10.5,8.4,False
10390,crowds,students003.txt,265.0,23.594444884996637,26,20,15.7,6.95,6.95,False
10391,crowds,students003.txt,266.0,8.891523725275134,49,29,29.75,12.65,8.724137931034482,False
10392,crowds,students003.txt,267.0,16.07337668818249,49,32,29.4,13.05,8.15625,False
10393,crowds,students003.txt,268.0,20.167405737066474,47,29,27.85,12.6,8.689655172413794,False
10394,crowds,students003.txt,269.0,20.1700297879005,46,24,24.55,9.35,7.791666666666667,False
10395,crowds,students003.txt,270.0,18.324260136905583,49,17,24.55,6.15,7.235294117647059,False
10396,crowds,students003.txt,271.0,17.476033682710963,44,17,26.85,7.4,8.705882352941176,False
10397,crowds,students003.txt,272.0,13.607569474264807,51,24,24.0,8.05,6.708333333333333,False
10398,crowds,students003.txt,273.0,15.329078392398781,46,23,27.2,9.15,7.956521739130435,False
10399,crowds,students003.txt,274.0,3.9352444058959315,48,28,24.15,11.9,8.5,False
10400,crowds,students003.txt,275.0,3.649981195726709,48,30,24.15,12.8,8.533333333333333,False
10401,crowds,students003.txt,276.0,6.470049831325443,50,38,27.55,18.45,9.710526315789474,False
10402,crowds,students003.txt,277.0,14.534146106879566,51,25,28.65,10.4,8.32,False
10403,crowds,students003.txt,278.0,5.0687236452342015,50,36,27.55,16.8,9.333333333333334,False
10404,crowds,students003.txt,279.0,4.146864875917719,57,37,28.6,15.3,8.27027027027027,False
10405,crowds,students003.txt,280.0,6.8451411730731895,57,32,28.75,12.55,7.84375,False
10406,crowds,students003.txt,281.0,3.225687328100033,58,35,28.8,13.9,7.942857142857143,False
10407,crowds,students003.txt,282.0,19.82475383955624,53,26,28.65,11.15,8.576923076923077,False
10408,crowds,students003.txt,283.0,56.32372564207653,47,21,24.1,8.35,7.9523809523809526,False
10409,crowds,students003.txt,284.0,1.393891345437862,45,17,22.0,6.65,7.823529411764706,False
10410,crowds,students003.txt,285.0,13.875188867873325,51,37,28.7,17.25,9.324324324324325,False
10411,crowds,students003.txt,286.0,36.15752978868114,48,34,23.35,14.2,8.352941176470589,False
10412,crowds,students003.txt,287.0,24.705930196240185,51,25,28.7,13.1,10.48,False
10413,crowds,students003.txt,288.0,20.765391674770214,52,40,28.35,16.8,8.4,False
10414,crowds,students003.txt,289.0,56.30323727294722,41,25,22.2,13.65,10.92,False
10415,crowds,students003.txt,290.0,5.88294977722414,52,27,28.35,10.8,8.0,False
10416,crowds,students003.txt,291.0,10.631160414820874,47,22,24.4,10.55,9.590909090909092,False
10417,crowds,students003.txt,292.0,94.56278515937039,43,24,21.8,9.85,8.208333333333334,False
10418,crowds,students003.txt,293.0,27.83985537077566,48,28,23.35,9.4,6.714285714285714,False
10419,crowds,students003.txt,294.0,22.017159006023885,48,27,23.35,11.95,8.851851851851851,False
10420,crowds,students003.txt,295.0,12.152298094625163,46,28,23.15,11.8,8.428571428571429,False
10421,crowds,students003.txt,296.0,15.379470090160574,47,27,22.6,11.9,8.814814814814815,False
10422,crowds,students003.txt,297.0,14.676145020756852,40,23,21.95,11.65,10.130434782608695,False
10423,crowds,students003.txt,298.0,13.34528589633263,44,35,23.9,15.6,8.914285714285715,False
10424,crowds,students003.txt,299.0,16.050889728274782,40,23,21.95,11.2,9.73913043478261,False
10425,crowds,students003.txt,300.0,17.481735812217,44,35,23.9,16.05,9.17142857142857,False
10426,crowds,students003.txt,301.0,22.52373292722894,43,29,21.8,10.65,7.344827586206897,False
10427,crowds,students003.txt,302.0,13.31221519882235,42,33,23.95,16.05,9.727272727272727,False
10428,crowds,students003.txt,303.0,7.901696665076933,46,27,22.25,9.6,7.111111111111111,False
10429,crowds,students003.txt,304.0,11.235933673270495,41,32,23.25,16.7,10.4375,False
10430,crowds,students003.txt,305.0,19.27234952876222,43,27,23.25,8.5,6.296296296296297,False
10431,crowds,students003.txt,306.0,52.039797604144844,40,26,20.75,12.2,9.384615384615385,False
10432,crowds,students003.txt,307.0,46.4040007897779,31,25,17.35,11.55,9.24,False
10433,crowds,students003.txt,308.0,14.114431341865924,43,18,24.1,6.05,6.722222222222222,False
10434,crowds,students003.txt,309.0,4.889218724689815,42,17,23.95,6.95,8.176470588235293,False
10435,crowds,students003.txt,310.0,15.19532836987885,34,31,18.0,13.0,8.387096774193548,False
10436,crowds,students003.txt,311.0,5.1309624858532015,42,17,23.95,6.25,7.352941176470588,False
10437,crowds,students003.txt,312.0,15.370604324876076,34,30,18.0,12.6,8.4,False
10438,crowds,students003.txt,313.0,6.236403798648568,44,31,23.5,14.65,9.451612903225806,False
10439,crowds,students003.txt,314.0,7.724292566927787,40,21,21.5,7.4,7.0476190476190474,False
10440,crowds,students003.txt,315.0,19.738545887979644,34,26,18.0,11.45,8.807692307692308,False
10441,crowds,students003.txt,316.0,18.889244038474384,29,20,16.9,8.1,8.1,False
10442,crowds,students003.txt,317.0,16.04472098900334,35,27,17.8,11.1,8.222222222222221,False
10443,crowds,students003.txt,318.0,19.089878328958026,28,18,16.8,7.25,8.055555555555555,False
10444,crowds,students003.txt,319.0,23.490810424720035,33,22,17.4,6.4,5.818181818181818,False
10445,crowds,students003.txt,320.0,38.00188487155058,26,16,16.4,4.35,5.4375,False
10446,crowds,students003.txt,321.0,13.003945395143042,34,24,17.15,12.1,10.083333333333334,False
10447,crowds,students003.txt,322.0,35.08984845774491,26,23,15.3,10.15,8.826086956521738,False
10448,crowds,students003.txt,323.0,112.67282228452467,25,12,13.1,5.4,9.0,False
10449,crowds,students003.txt,324.0,22.119561515864405,33,20,17.3,9.0,9.0,False
10450,crowds,students003.txt,325.0,3.831478734090536,32,27,17.35,8.25,6.111111111111111,False
10451,crowds,students003.txt,326.0,39.24465576521642,25,14,12.75,4.95,7.071428571428571,False
10452,crowds,students003.txt,327.0,15.629869498420568,32,27,17.35,11.55,8.555555555555555,False
10453,crowds,students003.txt,328.0,18.591473314000307,28,18,16.65,8.0,8.88888888888889,False
10454,crowds,students003.txt,329.0,17.583897468018368,27,13,16.2,6.7,10.307692307692308,False
10455,crowds,students003.txt,330.0,14.745795155850773,26,16,15.7,6.55,8.1875,False
10456,crowds,students003.txt,331.0,9.058153020266765,26,15,15.7,9.1,12.133333333333333,False
10457,crowds,students003.txt,332.0,23.17422019243891,27,13,14.9,7.5,11.538461538461538,False
10458,crowds,students003.txt,333.0,4.610865509058802,27,12,12.0,5.25,8.75,False
10459,crowds,students003.txt,334.0,5.6012821224274685,28,22,15.55,8.4,7.636363636363637,False
10460,crowds,students003.txt,335.0,4.565799920915058,27,14,12.25,5.2,7.428571428571429,False
10461,crowds,students003.txt,336.0,7.901216394933189,27,16,15.3,6.25,7.8125,False
10462,crowds,students003.txt,337.0,26.76680245554085,25,18,12.75,4.85,5.388888888888889,False
10463,crowds,students003.txt,338.0,31.799036354359725,26,20,14.7,8.15,8.15,False
10464,crowds,students003.txt,339.0,31.991105228140526,24,20,14.25,7.5,7.5,False
10465,crowds,students003.txt,340.0,19.323352887938366,25,18,13.5,7.55,8.38888888888889,False
10466,crowds,students003.txt,341.0,6.890158230925463,24,20,15.45,7.85,7.85,False
10467,crowds,students003.txt,342.0,15.301643319921043,21,15,12.1,4.65,6.2,False
10468,crowds,students003.txt,343.0,5.287051720504581,23,8,14.6,5.25,13.125,False
10469,crowds,students003.txt,344.0,6.742169600629718,24,9,15.45,5.4,12.0,False
10470,crowds,students003.txt,345.0,10.697743884848373,26,18,16.0,9.95,11.055555555555555,False
10471,crowds,students003.txt,346.0,4.98599136123604,26,22,16.0,11.3,10.272727272727273,False
10472,crowds,students003.txt,347.0,27.9926711473964,22,14,11.2,4.75,6.785714285714286,False
10473,crowds,students003.txt,348.0,9.8040100371158,28,22,16.05,9.15,8.318181818181818,False
10474,crowds,students003.txt,349.0,16.579420011534125,26,16,14.4,6.2,7.75,False
10475,crowds,students003.txt,350.0,6.42007405613574,24,10,11.95,2.9,5.8,False
10476,crowds,students003.txt,351.0,12.252534715531507,22,10,10.95,3.5,7.0,False
10477,crowds,students003.txt,352.0,8.145030638072553,31,19,17.55,8.65,9.105263157894736,False
10478,crowds,students003.txt,353.0,16.689229405261823,20,14,12.7,7.45,10.642857142857142,False
10479,crowds,students003.txt,354.0,5.9310688194105206,22,11,11.2,3.1,5.636363636363637,False
10480,crowds,students003.txt,355.0,60.06550375297497,29,20,16.9,10.95,10.95,False
10481,crowds,students003.txt,356.0,9.728843805299809,23,19,13.8,8.35,8.789473684210526,False
10482,crowds,students003.txt,357.0,7.620531208926076,24,18,11.5,7.1,7.888888888888889,False
10483,crowds,students003.txt,358.0,12.563797939485484,31,26,19.1,13.05,10.038461538461538,False
10484,crowds,students003.txt,359.0,12.25930343299899,25,17,11.75,7.1,8.352941176470589,False
10485,crowds,students003.txt,360.0,14.201448670859167,30,25,19.1,13.15,10.52,False
10486,crowds,students003.txt,361.0,9.109393873692659,27,14,14.7,2.95,4.214285714285714,False
10487,crowds,students003.txt,362.0,14.740491513960258,29,20,16.9,11.35,11.35,False
10488,crowds,students003.txt,363.0,6.514496388640199,32,25,18.0,11.7,9.36,False
10489,crowds,students003.txt,364.0,20.417980213859405,31,19,17.55,11.6,12.210526315789474,False
10490,crowds,students003.txt,365.0,21.397389438155134,32,19,18.0,11.65,12.263157894736842,False
10491,crowds,students003.txt,366.0,130.62261796779677,35,22,28.1,14.8,13.454545454545455,False
10492,crowds,students003.txt,367.0,50.78924483330615,47,36,28.7,19.8,11.0,False
10493,crowds,students003.txt,368.0,103.56915957002465,50,30,30.8,10.9,7.266666666666667,False
10494,crowds,students003.txt,369.0,13.776463516191757,53,26,28.8,12.55,9.653846153846153,False
10495,crowds,students003.txt,370.0,0.0,35,21,28.1,12.8,12.19047619047619,True
10496,crowds,students003.txt,371.0,30.106979604090814,47,28,28.7,10.95,7.821428571428571,False
10497,crowds,students003.txt,372.0,153.761819651974,50,22,30.8,8.3,7.545454545454546,False
10498,crowds,students003.txt,373.0,38.144671054600614,53,28,28.8,13.4,9.571428571428571,False
10499,crowds,students003.txt,374.0,13.60929080176353,35,24,28.1,13.75,11.458333333333334,False
10500,crowds,students003.txt,375.0,150.6349317291855,47,33,28.7,17.1,10.363636363636363,False
10501,crowds,students003.txt,376.0,121.46607813276995,50,29,30.8,11.7,8.068965517241379,False
10502,crowds,students003.txt,377.0,23.407336885455106,53,27,28.8,12.95,9.592592592592593,False
10503,crowds,students003.txt,378.0,6.687318688049009,57,18,30.15,8.15,9.055555555555555,False
10504,crowds,students003.txt,379.0,13.642311770703536,69,45,38.7,19.4,8.622222222222222,False
10505,crowds,students003.txt,380.0,15.48657356756826,65,55,35.35,23.2,8.436363636363636,False
10506,crowds,students003.txt,381.0,31.054928864503882,63,30,33.35,12.0,8.0,False
10507,crowds,students003.txt,382.0,0.0,72,32,39.65,14.75,9.21875,True
10508,crowds,students003.txt,383.0,0.0,64,35,32.25,18.35,10.485714285714286,True
10509,crowds,students003.txt,384.0,11.907919401334478,51,27,25.45,8.4,6.222222222222222,False
10510,crowds,students003.txt,385.0,37.42803902421096,50,31,28.6,16.15,10.419354838709678,False
10511,crowds,students003.txt,386.0,10.512699776749411,66,46,35.2,23.4,10.173913043478262,False
10512,crowds,students003.txt,387.0,23.230094345245405,65,36,33.85,15.15,8.416666666666666,False
10513,crowds,students003.txt,388.0,10.09255281653755,71,48,39.65,19.45,8.104166666666666,False
10514,crowds,students003.txt,389.0,34.62724180629948,70,42,35.75,17.2,8.19047619047619,False
10515,crowds,students003.txt,390.0,24.83493197909422,75,49,39.0,19.45,7.938775510204081,False
10516,crowds,students003.txt,391.0,15.548962312865362,72,37,38.05,16.55,8.945945945945946,False
10517,crowds,students003.txt,392.0,28.418325106398527,68,44,36.4,18.75,8.522727272727273,False
10518,crowds,students003.txt,393.0,11.294521957519942,52,43,28.3,16.8,7.813953488372093,False
10519,crowds,students003.txt,394.0,11.122221808098999,75,42,37.25,17.75,8.452380952380953,False
10520,crowds,students003.txt,395.0,7.083266306550369,71,44,37.5,17.55,7.9772727272727275,False
10521,crowds,students003.txt,396.0,25.498987055606772,72,64,39.6,25.55,7.984375,False
10522,crowds,students003.txt,397.0,29.617801063570525,72,54,39.6,23.95,8.87037037037037,False
